id,code,name,industry,foundation,sales,profit,cagr,answer1,answer2,
3128,2404,鉄人化計画,カラオケボックス,http://www.tetsujin.ne.jp/,80,1,-1,2,3,
3129,2813,和弘食品,調味料類,http://www.wakoushokuhin.co.jp/,81,1,8,2,3,
3130,3892,岡山製紙,段ボール,http://www.okayamaseishi.co.jp/,84,1,-1,2,3,
3131,8072,日本出版貿易,出版（総合）,http://www.jptco.co.jp/,84,1,1,2,3,
3132,3326,ランシステム,ネット・複合カフェ,http://www.runsystem.co.jp/,85,1,2,2,3,
3133,7524,マルシェ,居酒屋・バー,http://www.marche.co.jp/,88,1,-6,2,3,
3134,5905,日本製罐,金属容器,http://www.nihonseikan.co.jp/,91,1,11,2,3,
3135,9767,日建工学,建材・建築資材（樹脂系）,http://www.nikken-kogaku.co.jp/,95,1,7,2,3,
3136,1408,サムシングホールディングス,地盤改良工事,http://www.sthd.co.jp/,100,1,2,2,3,
3137,9895,コンセック,動力工具,http://www.consec.co.jp/,101,1,3,2,3,
3138,7980,重松製作所,制服・作業服,http://www.sts-japan.com/,105,1,3,2,3,
3139,4512,わかもと製薬,医療用医薬品,http://www.wakamoto-pharm.co.jp/,108,1,2,2,3,
3140,6424,高見沢サイバネティックス,貨幣処理機,http://www.tacy.co.jp/,111,1,2,2,3,
3141,1514,住石ホールディングス,石炭・石灰石開発、販売,http://www.sumiseki.co.jp/,125,1,-14,2,3,
3142,6855,日本電子材料,半導体・液晶製造装置（後工程）,http://www.jem-net.co.jp/,125,1,2,2,3,
3143,2435,シダー,介護サービス,http://www.cedar-web.com/,127,1,5,2,3,
3144,7831,ウイルコホールディングス,商業・出版印刷,http://www.wellco-corp.com/,129,1,-9,2,3,
3145,7422,東邦レマック,靴専門店,http://www.toho-lamac.co.jp/,129,1,-7,2,3,
3146,4347,ブロードメディア,モバイルコンテンツ制作・配信,http://www.broadmedia.co.jp/,132,1,0,2,3,
3147,7726,黒田精工,金具・作業工具,http://www.kuroda-precision.co.jp/,133,1,5,2,3,
3148,9980,マルコ,下着・靴下,http://www.maruko.com/,134,1,7,2,3,
3149,2703,日本ライトン,電子部品・半導体商社,http://www.lite-on.co.jp/,135,1,-5,2,3,
3150,3536,アクサスホールディングス,生活雑貨店,http://www.axas-hd.jp/,142,1,N/A,2,3,
3151,9051,センコン物流,トラック（企業物流）,http://www.senkon.co.jp/,147,1,2,2,3,
3152,3799,キーウェアソリューションズ,医療情報システム開発,http://www.keyware.co.jp/,154,1,-1,2,3,
3153,7883,サンメッセ,商業・出版印刷,http://www.sunmesse.co.jp/,155,1,2,2,3,
3154,7908,きもと,機能性化学（電子材料）,http://www.kimoto.co.jp/,156,1,-7,2,3,
3155,8207,テンアライド,居酒屋・バー,http://www.teng.co.jp/,156,1,0,2,3,
3156,7850,総合商研,商業・出版印刷,http://www.shouken.co.jp/,164,1,6,2,3,
3157,2917,大森屋,調味・レトルト食品,http://www.ohmoriya.com/,165,1,-1,2,3,
3158,7562,安楽亭,焼肉,http://www.anrakutei.co.jp/,165,1,0,2,3,
3159,2608,ボーソー油脂,製油,http://www.boso.co.jp/,170,1,-2,2,3,
3160,3174,ハピネス・アンド・ディ,バッグ専門店,http://www.happiness-d.co.jp/,170,1,4,2,3,
3161,5856,東理ホールディングス,自動車用金属加工部品,http://www.tori-holdings.co.jp/,172,1,-3,2,3,
3162,3035,ケイティケイ,OA機器サプライ,http://www.ktk.gr.jp/,172,1,15,2,3,
3163,8201,さが美,呉服販売,http://www.sgm.co.jp/,176,1,-6,2,3,
3164,3598,山喜,メンズアパレル,http://www.e-yamaki.co.jp/,176,1,2,2,3,
3165,5998,アドバネクス,スプリング,http://www.advanex.co.jp/,179,1,-5,2,3,
3166,9709,NCS&A,各種受託システム開発,http://ncsa.jp/,186,1,5,2,3,
3167,7284,盟和産業,ボディー・内装部品,http://www.meiwasangyo.co.jp/,191,1,0,2,3,
3168,1418,インターライフホールディングス,ディスプレイ企画・施工・運営,http://www.n-interlife.co.jp/,191,1,9,2,3,
3169,9780,ハリマビステム,ビルメンテナンス,http://www.bstem.co.jp/,193,1,3,2,3,
3170,3054,ハイパー,OA機器販売,http://www.hyperpc.co.jp/,193,1,3,2,3,
3171,9929,平和紙業,紙・パルプ卸,http://www.heiwapaper.co.jp/,196,1,-1,2,3,
3172,9867,ソレキア,電子部品・半導体商社,http://www.solekia.com/,199,1,1,2,3,
3173,3190,ホットマン,カー用品店,http://www.yg-hotman.com/,201,1,-3,2,3,
3174,6882,三社電機製作所,電源,http://www.sansha.co.jp/,201,1,0,2,3,
3175,6142,富士精工,切削工具,http://www.c-max.co.jp/,204,1,3,2,3,
3176,7953,菊水化学工業,塗料・インキ,http://www.kikusui-chem.co.jp/,205,1,1,2,3,
3177,7999,MUTOHホールディングス,CAD・CAMシステム,http://www.mutoh-hd.co.jp/,205,1,3,2,3,
3178,4341,西菱電機,携帯電話販売,http://www.seiryodenki.co.jp/,206,1,2,2,3,
3179,5218,オハラ,ガラス,http://www.ohara-inc.co.jp/jp/,213,1,-6,2,3,
3180,8139,ナガホリ,宝石・貴金属,http://www.nagahori.co.jp/,215,1,8,2,3,
3181,4649,大成,ビルメンテナンス,http://www.taisei-bm.co.jp/,219,1,5,2,3,
3182,3071,ストリーム,専門Eコマース（B to C）,http://www.stream-jp.com/,220,1,-1,2,3,
3183,3058,三洋堂ホールディングス,書店,http://www.sanyodohd.co.jp/,221,1,-3,2,3,
3184,8138,三京化成,化学品卸,http://www.sankyokasei-corp.co.jp/,221,1,2,2,3,
3185,8025,ツカモトコーポレーション,呉服販売,http://www.tsukamoto.co.jp/,224,1,-8,2,3,
3186,6704,岩崎通信機,通信機器（有線）,http://www.iwatsu.co.jp/,224,1,-2,2,3,
3187,6548,旅工房,旅行代理店,http://www.tabikobo.com/,225,1,N/A,2,3,
3188,6736,サン電子,アミューズメント機器,http://www.sun-denshi.co.jp/,247,1,6,2,3,
3189,1840,土屋ホールディングス,戸建住宅開発,http://www.tsuchiya.co.jp/,249,1,2,2,3,
3190,6635,大日光・エンジニアリング,EMS,http://www.dne.co.jp/,253,1,-7,2,3,
3191,3175,エー・ピーカンパニー,居酒屋・バー,http://www.apcompany.jp/,260,1,18,2,3,
3192,6822,大井電気,通信機器（有線）,http://www.ooi.co.jp/,261,1,1,2,3,
3193,6489,前澤工業,水処理機械,http://www.maezawa.co.jp/,262,1,-1,2,3,
3194,7571,ヤマノホールディングス,呉服販売,http://www.yamano-hd.com/,263,1,2,2,3,
3195,2291,福留ハム,食肉,http://www.fukutome.com/,267,1,-1,2,3,
3196,3143,オーウイル,専門食品卸（農作物卸）,http://www.owill.co.jp/,281,1,0,2,3,
3197,7604,梅の花,カジュアル・高級レストラン,http://www.umenohana.co.jp/,294,1,0,2,3,
3198,3024,クリエイト,パイプ関連機材卸,http://www.cr-net.co.jp/,300,1,3,2,3,
3199,7446,東北化学薬品,化学品卸,http://www.t-kagaku.co.jp/,301,1,10,2,3,
3200,2226,湖池屋,菓子,http://frente.co.jp/,303,1,1,2,3,
3201,4784,GMOアドパートナーズ,ネット広告（メディアレップ）,http://www.gmo-ap.jp/,305,1,15,2,3,
3202,2769,ヴィレッジヴァンガードコーポレーション,書店,http://www.village-v.co.jp/,357,1,-4,2,3,
3203,6989,北陸電気工業,抵抗器,http://www.hdk.co.jp/,365,1,-4,2,3,
3204,7505,扶桑電通,IT機器商社,http://www.fusodentsu.co.jp/,365,1,-2,2,3,
3205,2750,石光商事,業務用食品・食材卸,http://www.ishimitsu.co.jp/,381,1,3,2,3,
3206,9913,日邦産業,電子部品・半導体商社,http://www.nip.co.jp/,384,1,-2,2,3,
3207,9850,グルメ杵屋,定食・そば・うどん,http://www.gourmet-kineya.co.jp/,394,1,2,2,3,
3208,8208,エンチョー,ホームセンター,http://www.encho.co.jp/,397,1,-3,2,3,
3209,8135,ゼット,スポーツ用品,http://www.zett.jp/,403,1,1,2,3,
3210,7515,マルヨシセンター,食品スーパー,http://ww2.maruyoshi-center.co.jp/,417,1,0,2,3,
3211,2489,アドウェイズ,ネット広告（アフィリエイト）,http://www.adways.net/,423,1,13,2,3,
3212,8163,サトレストランシステムズ,ファミリーレストラン,http://www.sato-restaurant-systems.co.jp/,434,1,11,2,3,
3213,7624,NaITO,機械部品卸,http://www.naito.net/,435,1,4,2,3,
3214,5445,東京鐵鋼,普通鋼電炉,http://www.tokyotekko.co.jp/,436,1,-5,2,3,
3215,9835,ジュンテンドー,ホームセンター,http://www.juntendo.co.jp/,441,1,-1,2,3,
3216,2747,北雄ラッキー,食品スーパー,http://www.hokuyu-lucky.co.jp/,443,1,0,2,3,
3217,8144,電響社,IT機器商社,http://www.denkyosha.co.jp/,447,1,1,2,3,
3218,6640,第一精工,スイッチ・コネクタ,http://www.daiichi-seiko.co.jp/,458,1,2,2,3,
3219,4538,扶桑薬品工業,医療用医薬品,http://www.fuso-pharm.co.jp/,468,1,-1,2,3,
3220,7442,中山福,日用品卸,http://www.nakayamafuku.co.jp/,480,1,2,2,3,
3221,9872,北恵,建材・住設卸,http://www.kitakei.jp/,508,1,4,2,3,
3222,2796,ファーマライズホールディングス,調剤薬局,http://www.pharmarise.com/,529,1,10,2,3,
3223,7913,図書印刷,商業・出版印刷,http://www.tosho.co.jp/,538,1,-1,2,3,
3224,7635,杉田エース,建材・住設卸,http://www.sugita-ace.co.jp/,559,1,4,2,3,
3225,6628,オンキヨー,音響機器,http://www.jp.onkyo.com/,559,1,9,2,3,
3226,3160,大光,業務用食品・食材卸,http://www.oomitsu.com/,563,1,6,2,3,
3227,9890,マキヤ,ディスカウントストア,http://www.makiya-group.co.jp/,611,1,2,2,3,
3228,2708,久世,業務用食品・食材卸,http://www.kuze.co.jp/,616,1,2,2,3,
3229,6079,エナリス,電力（火力・原子力）,http://www.eneres.co.jp/,621,1,65,2,3,
3230,6798,SMK,スイッチ・コネクタ,http://www.smk.co.jp/,630,1,3,2,3,
3231,3320,クロスプラス,レディースアパレル,http://www.crossplus.co.jp/,651,1,-4,2,3,
3232,7514,ヒマラヤ,スポーツ用品店,http://www.himaraya.co.jp/,721,1,N/A,2,3,
3233,1352,ホウスイ,水産業,http://www.hohsui.co.jp/,738,1,11,2,3,
3234,3094,スーパーバリュー,ディスカウントストア,http://www.supervalue.jp/,739,1,5,2,3,
3235,8148,上原成商事,燃料卸・販売,http://www.ueharasei.co.jp/,750,1,-4,2,3,
3236,9982,タキヒヨー,繊維商社,http://www.takihyo.co.jp/,780,1,1,2,3,
3237,9788,ナック,清掃関連用具レンタル,http://www.nacoo.com/,859,1,3,2,3,
3238,8237,松屋,百貨店,http://www.matsuya.com/,863,1,4,2,3,
3239,2669,カネ美食品,米飯・惣菜ベンダー,http://www.kanemi-foods.co.jp/,883,1,1,2,3,
3240,5301,東海カーボン,ニューカーボン,http://www.tokaicarbon.co.jp/,886,1,-2,2,3,
3241,8104,クワザワ,建材・住設卸,http://www.kuwazawa.co.jp/,893,1,1,2,3,
3242,7481,尾家産業,業務用食品・食材卸,http://www.OIE.co.jp/,915,1,6,2,3,
3243,8158,ソーダニッカ,化学品卸,http://www.sodanikka.co.jp/,925,1,0,2,3,
3244,3501,住江織物,ボディー・内装部品,http://suminoe.jp/,960,1,3,2,3,
3245,8068,菱洋エレクトロ,電子部品・半導体商社,http://www.ryoyo.co.jp/,984,1,2,2,3,
3246,8190,ヤマナカ,食品スーパー,http://www.super-yamanaka.co.jp/,999,1,0,2,3,
3247,2700,木徳神糧,専門食品卸（農作物卸）,http://www.kitoku-shinryo.co.jp/,1028,1,-1,2,3,
3248,2689,カワニシホールディングス,医療用機器販売,http://www.kawanishi-md.co.jp/,1058,1,2,2,3,
3249,2655,マックスバリュ東北,食品スーパー,http://www.mv-tohoku.co.jp/,1064,1,2,2,3,
3250,7420,佐鳥電機,電子部品・半導体商社,http://www.satori.co.jp/,1080,1,-4,2,3,
3251,8289,Olympicグループ,ディスカウントストア,http://www.olympic-corp.co.jp/,1082,1,4,2,3,
3252,9993,ヤマザワ,食品スーパー,http://yamazawa.co.jp/,1141,1,4,2,3,
3253,3194,キリン堂ホールディングス,ドラッグストア,http://www.kirindo-hd.co.jp/,1165,1,N/A,2,3,
3254,8038,東都水産,専門食品卸（水産物卸）,http://www.tohsui.co.jp/,1192,1,-1,2,3,
3255,9919,関西スーパーマーケット,食品スーパー,http://www.kansaisuper.co.jp/,1207,1,0,2,3,
3256,7465,マックスバリュ北海道,食品スーパー,http://www.mv-hokkaido.co.jp/,1232,1,6,2,3,
3257,8165,千趣会,通信販売（衣料・生活関連）,http://www.senshukai.co.jp/,1291,1,-2,2,3,
3258,2760,東京エレクトロン　デバイス,電子部品・半導体商社,http://www.teldevice.co.jp/,1319,1,9,2,3,
3259,8101,GSIクレオス,繊維商社,http://www.gsi.co.jp/,1415,1,2,2,3,
3260,8168,ケーヨー,ホームセンター,http://www.keiyo.co.jp/,1469,1,-4,2,3,
3261,4837,シダックス,給食,http://www.shidax.co.jp/,1484,1,-4,2,3,
3262,9852,CBグループマネジメント,日用品卸,http://www.chuo-bussan.co.jp/,1501,1,3,2,3,
3263,4337,ぴあ,チケット取次業,http://corporate.pia.jp/,1528,1,6,2,3,
3264,3157,ジューテックホールディングス,建材・住設卸,http://www.jutec-hd.jp/,1549,1,0,2,3,
3265,2737,トーメンデバイス,電子部品・半導体商社,http://www.tomendevices.co.jp/,1567,1,3,2,3,
3266,3154,メディアスホールディングス,医療用機器販売,http://www.medius.co.jp/,1627,1,4,2,3,
3267,7648,トーカン,酒類・食品卸,http://www.tokan-g.co.jp/,1699,1,3,2,3,
3268,3159,丸善CHIホールディングス,書店,http://www.maruzen-chi.co.jp/,1784,1,1,2,3,
3269,9861,吉野家ホールディングス,ファストフード,http://www.yoshinoya-holdings.com/,1886,1,3,2,3,
3270,8022,美津濃,スポーツ用品,http://www.mizuno.co.jp/,1887,1,3,2,3,
3271,8228,マルイチ産商,専門食品卸（水産物卸）,http://www.maruichi.com/,1889,1,3,2,3,
3272,9946,ミニストップ,コンビニエンスストア,http://www.ministop.co.jp/,1970,1,9,2,3,
3273,8142,トーホー,業務用食品・食材卸,http://www.to-ho.co.jp/,2098,1,1,2,3,
3274,8132,シナネンホールディングス,燃料卸・販売,http://www.sinanengroup.co.jp/,2182,1,-4,2,3,
3275,8084,菱電商事,電子部品・半導体商社,http://www.ryoden.co.jp/,2192,1,1,2,3,
3276,3417,大木ヘルスケアホールディングス,医薬品卸,http://www.ohki-net.co.jp/,2223,1,N/A,2,3,
3277,7513,コジマ,家電量販店,http://www.kojima.net/,2263,1,-13,2,3,
3278,3055,ほくやく・竹山ホールディングス,医薬品卸,http://www.hokutake.co.jp/,2287,1,2,2,3,
3279,8089,すてきナイスグループ,建材・住設卸,http://www.suteki-nice.jp/,2464,1,2,2,3,
3280,8182,いなげや,食品スーパー,http://www.inageya.co.jp/,2581,1,3,2,3,
3281,8244,近鉄百貨店,百貨店,http://abenoharukas.d-kintetsu.co.jp/,2665,1,0,2,3,
3282,8217,オークワ,食品スーパー,http://www.okuwa.net/,2684,1,-2,2,3,
3283,7537,丸文,電子部品・半導体商社,http://www.marubun.co.jp/,2707,1,4,2,3,
3284,6444,サンデンホールディングス,自動車用電装品,http://www.sanden.co.jp/,2821,1,3,2,3,
3285,8041,OUGホールディングス,専門食品卸（水産物卸）,http://www.oug.co.jp/,3204,1,1,2,3,
3286,9896,JKホールディングス,建材・住設卸,http://www.jkhd.co.jp/,3399,1,3,2,3,
3287,6141,DMG森精機,工作機械,http://www.dmgmori.co.jp/,3766,1,20,2,3,
3288,8108,ヤマエ久野,酒類・食品卸,http://www.yamaehisano.co.jp/,3796,1,4,2,3,
3289,6773,パイオニア,カーナビゲーション,http://pioneer.jp/,3867,1,-3,2,3,
3290,9726,KNT-CTホールディングス,旅行代理店,http://www.kntcthd.co.jp/,3960,1,46,2,3,
3291,9370,郵船ロジスティクス,国際貨物フォワーダー,http://www.yusen-logistics.com/,4391,1,5,2,3,
3292,6703,沖電気工業,通信機器（有線）,http://www.oki.com/jp/,4516,1,0,2,3,
3293,5413,日新製鋼,ステンレス,http://www.nisshin-steel.co.jp/,5256,1,0,2,3,
3294,3105,日清紡ホールディングス,天然繊維,http://www.nisshinbo.co.jp/,5273,1,3,2,3,
3295,3151,バイタルケーエスケー・ホールディングス,医薬品卸,http://www.vitalksk.co.jp/,5811,1,1,2,3,
3296,2692,伊藤忠食品,酒類・食品卸,http://www.itochu-shokuhin.com/,6310,1,1,2,3,
3297,8097,三愛石油,燃料卸・販売,http://www.san-ai-oil.co.jp/,6557,1,-6,2,3,
3298,2733,あらた,日用品卸,http://www.arata-gr.jp/,7046,1,3,2,3,
3299,7003,三井造船,総合重機,http://www.mes.co.jp/,7315,1,5,2,3,
3300,8075,神鋼商事,金属卸,http://www.shinsho.co.jp/,7695,1,0,2,3,
3301,9869,加藤産業,酒類・食品卸,http://www.katosangyo.co.jp/,9532,1,6,2,3,
3302,8129,東邦ホールディングス,医薬品卸,http://www.tohohd.co.jp/,12310,1,2,2,3,
3303,5406,神戸製鋼所,高炉鉄鋼,http://www.kobelco.co.jp/,16959,1,0,2,3,
3304,9987,スズケン,医薬品卸,http://www.suzuken.co.jp/,21270,1,2,2,3,
3305,7451,三菱食品,酒類・食品卸,http://www.mitsubishi-shokuhin.com/,24115,1,1,2,3,
3306,2784,アルフレッサ　ホールディングス,医薬品卸,http://www.alfresa.com/,25518,1,1,2,3,
3307,7459,メディパルホールディングス,医薬品卸,http://www.medipal.co.jp/,30639,1,2,2,3,
3308,2768,双日,総合商社,http://www.sojitz.com/jp/,37455,1,-1,2,3,
3309,8002,丸紅,総合商社,http://www.marubeni.co.jp/,111342,1,1,2,3,
3310,8540,福岡中央銀行,地方銀行,http://www.fukuokachuo-bank.co.jp/,0,0,N/A,2,3,
3311,4824,メディアシーク,モバイルコンテンツ制作・配信,http://www.mediaseek.co.jp/,14,0,-5,2,3,
3312,8946,ASIAN　STAR,マンション開発,http://www.asian.co.jp/,14,0,-2,2,3,
3313,7878,光・彩,宝石・貴金属,http://www.kosaikogei.co.jp/,20,0,-3,2,3,
3314,3089,テクノアルファ,電子部品・半導体商社,http://www.technoalpha.co.jp/,27,0,1,2,3,
3315,7851,カワセコンピュータサプライ,文房具・事務用品,http://www.kc-s.co.jp/,32,0,0,2,3,
3316,9927,ワットマン,リサイクルショップ,http://www.wattmann.co.jp/,33,0,2,2,3,
3317,2872,セイヒョー,菓子,http://www.seihyo.co.jp/,38,0,1,2,3,
3318,5610,大和重工,鉄系鋳造,http://www.daiwajuko.co.jp/,39,0,-3,2,3,
3319,3067,東京一番フーズ,カジュアル・高級レストラン,http://www.tokyo-ichiban-foods.co.jp/,39,0,5,2,3,
3320,9353,櫻島埠頭,港湾運送,http://www.sakurajima-futo.co.jp/,41,0,-3,2,3,
3321,5817,JMACS,電線・ケーブル,http://www.jmacs-j.co.jp/,42,0,-2,2,3,
3322,4772,デジタルアドベンチャー,モバイルコンテンツ制作・配信,http://www.digiadv.co.jp/,45,0,1,2,3,
3323,7413,創健社,専門食品卸（農作物卸）,http://www.sokensha.co.jp/,46,0,2,2,3,
3324,3021,パシフィックネット,パソコン専門店,http://www.prins.co.jp/,46,0,6,2,3,
3325,3181,買取王国,リサイクルショップ,http://www.okoku.jp/,49,0,-2,2,3,
3326,7903,名古屋木材,建材・建築資材（木材系）,http://www.meimoku.co.jp/,50,0,-1,2,3,
3327,4664,アール・エス・シー,警備保障サービス,http://www.trsc.co.jp/,56,0,1,2,3,
3328,3135,マーケットエンタープライズ,リサイクルショップ,http://www.marketenterprise.co.jp/,56,0,24,2,3,
3329,3041,ビューティ花壇,葬祭関連,http://www.beauty-kadan.com/,57,0,2,2,3,
3330,3600,フジックス,毛紡績,http://www.fjx.co.jp/,63,0,1,2,3,
3331,3133,海帆,居酒屋・バー,http://www.kaihan.co.jp/,63,0,10,2,3,
3332,1743,コーアツ工業,鉄骨・橋梁工事,http://www.koatsuind.co.jp/,69,0,1,2,3,
3333,3681,ブイキューブ,ソフトウェア（業務支援）,http://jp.vcube.com/,72,0,29,2,3,
3334,5962,浅香工業,物流資材製造・レンタル,http://www.asaka-ind.co.jp/,79,0,-1,2,3,
3335,7625,グローバルダイニング,カジュアル・高級レストラン,http://www.global-dining.com/,98,0,-4,2,3,
3336,2894,石井食品,食肉,http://www.ishiifood.co.jp/,105,0,1,2,3,
3337,8256,プロルート丸光,レディースアパレル,http://www.proroute.co.jp/,110,0,-9,2,3,
3338,4679,田谷,美容・エステ,http://www.taya.co.jp/,114,0,-1,2,3,
3339,7781,平山ホールディングス,EMS,http://www.hirayamastaff.co.jp/,116,0,9,2,3,
3340,3658,イーブックイニシアティブジャパン,モバイルコンテンツ制作・配信,http://corp.ebookjapan.jp/,120,0,32,2,3,
3341,5343,ニッコー,住宅設備（浴室関連）,http://www.nikko-company.co.jp/,129,0,-5,2,3,
3342,2762,三光マーケティングフーズ,居酒屋・バー,http://www.sankofoods.com/,134,0,-12,2,3,
3343,9365,トレーディア,港湾運送,http://www.tradia.co.jp/,134,0,-1,2,3,
3344,2683,魚喜,専門食品卸（水産物卸）,http://www.uoki.co.jp/,135,0,0,2,3,
3345,4117,川崎化成工業,機能性化学（医薬中間体）,http://www.kk-chem.co.jp/,139,0,-4,2,3,
3346,3528,プロスペクト,マンション開発,http://www.prospectjapan.co.jp/,141,0,5,2,3,
3347,1734,北弘電社,電気工事,http://www.kitakoudensha.co.jp/,141,0,6,2,3,
3348,3063,ジェイグループホールディングス,居酒屋・バー,http://www.jgroup.jp/,144,0,8,2,3,
3349,5271,トーヨーアサノ,建材・建築資材（コンクリート系）,http://www.toyoasano.co.jp/,146,0,3,2,3,
3350,6065,ライクキッズネクスト,保育サービス,http://www.success-holdings.co.jp/,147,0,15,2,3,
3351,9849,共同紙販ホールディングス,紙・パルプ卸,http://www.kyodopaper.com/,159,0,-2,2,3,
3352,9854,愛眼,眼鏡・コンタクトレンズ販売,http://www.aigan.co.jp/,160,0,0,2,3,
3353,8257,山陽百貨店,百貨店,http://www.sanyo-dp.co.jp/,192,0,-1,2,3,
3354,9829,ながの東急百貨店,百貨店,http://www.nagano-tokyu.co.jp/,200,0,-3,2,3,
3355,6748,星和電機,産業用ランプ・光源,http://www.seiwa.co.jp/,210,0,2,2,3,
3356,8254,さいか屋,百貨店,http://www.saikaya.co.jp/,211,0,-12,2,3,
3357,4222,児玉化学工業,ボディー・内装部品,http://www.kodama-chemical.co.jp/,213,0,0,2,3,
3358,6946,日本アビオニクス,通信機器（有線）,http://www.avio.co.jp/,214,0,-4,2,3,
3359,9966,藤久,生活雑貨店,http://www.fujikyu-corp.co.jp/,214,0,-1,2,3,
3360,7502,プラザクリエイト,写真制作・加工・販売,http://www.plazacreate.co.jp/,220,0,3,2,3,
3361,3604,川本産業,医療用サプライ,http://www.kawamoto-sangyo.co.jp/,230,0,-5,2,3,
3362,7555,大田花き,花き卸,http://www.otakaki.co.jp/,270,0,1,1,3,
3363,2687,シー・ヴイ・エス・ベイエリア,コンビニエンスストア,http://www.cvs-bayarea.co.jp/,295,0,2,1,3,
3364,7602,カーチスホールディングス,中古車ディーラー,http://www.carchs-hd.com/,316,0,1,1,3,
3365,9978,文教堂グループホールディングス,書店,http://www.bunkyodo.co.jp/,322,0,-3,1,3,
3366,9827,リリカラ,インテリア,http://www.lilycolor.co.jp/,330,0,0,1,3,
3367,9924,ドミー,食品スーパー,http://www.domy.co.jp/,352,0,1,1,3,
3368,7829,サマンサタバサジャパンリミテッド,バッグ専門店,http://www.samantha.co.jp/,354,0,5,1,3,
3369,7554,幸楽苑ホールディングス,中華麺,http://www.kourakuen.co.jp/,378,0,1,1,3,
3370,9812,テーオーホールディングス,建材・住設卸,http://to-ogasawara.co.jp/,402,0,2,1,3,
3371,7443,横浜魚類,専門食品卸（水産物卸）,http://www.yokohamagyorui.co.jp/,407,0,2,1,3,
3372,8145,中部水産,専門食品卸（水産物卸）,http://www.nagoya-chusui.co.jp/,413,0,1,1,3,
3373,9060,日本ロジテム,トラック（企業物流）,http://www.logitem.co.jp/,434,0,4,1,3,
3374,1919,ヤマダ・エスバイエルホーム,戸建住宅開発,http://www.sxl.co.jp/,437,0,2,1,3,
3375,8247,大和,百貨店,http://www.daiwa-dp.co.jp/,464,0,-2,1,3,
3376,8045,横浜丸魚,専門食品卸（水産物卸）,http://www.yokohama-maruuo.co.jp/,520,0,-2,1,3,
3377,3022,山下医科器械,医療用機器販売,http://www.yamashitaika.co.jp/,525,0,2,1,3,
3378,6973,協栄産業,電子部品・半導体商社,http://www.kyoei.co.jp/,534,0,-2,1,3,
3379,7490,日新商事,ガソリンスタンド,http://www.nissin-shoji.co.jp/,546,0,-4,1,3,
3380,7895,中央化学,プラスチック容器,http://www.chuo-kagaku.co.jp/,582,0,0,1,3,
3381,1491,中外鉱業,貴金属回収,http://www.chugaikogyo.co.jp/,625,0,26,1,3,
3382,3606,レナウン,レディースアパレル,http://www.renown.com/,676,0,-2,1,3,
3383,9979,大庄,居酒屋・バー,http://www.daisyo.co.jp/,685,0,-3,1,3,
3384,6955,FDK,二次電池,http://www.fdk.co.jp/,737,0,0,1,3,
3385,7427,エコートレーディング,ペット用品,http://www.echotd.co.jp/,777,0,0,1,3,
3386,8039,築地魚市場,専門食品卸（水産物卸）,http://www.tsukiji-uoichiba.co.jp/,783,0,0,1,3,
3387,3313,ブックオフコーポレーション,古本チェーン店,http://www.bookoff.co.jp/,813,0,1,1,3,
3388,7522,ワタミ,居酒屋・バー,http://www.watami.co.jp/,1003,0,-9,1,3,
3389,8044,大都魚類,専門食品卸（水産物卸）,http://www.daitogyorui.co.jp/,1127,0,-2,1,3,
3390,7538,大水,専門食品卸（水産物卸）,http://www.daisui.co.jp/,1303,0,1,1,3,
3391,8150,三信電気,電子部品・半導体商社,http://www.sanshin.co.jp/,1677,0,3,1,3,
3392,8030,中央魚類,専門食品卸（水産物卸）,http://www.marunaka-net.co.jp/,2011,0,4,1,3,
3393,1662,石油資源開発,石油・ガス開発,http://www.japex.co.jp/,2071,0,-2,1,3,
3394,2653,イオン九州,GMS,http://www.aeon-kyushu.info/,2364,0,-1,1,3,
3395,6330,東洋エンジニアリング,プラント設備工事,http://www.toyo-eng.com/,4319,0,14,1,3,
3396,7731,ニコン,カメラ,http://www.nikon.co.jp/,7493,0,-6,1,3,
3397,9104,商船三井,外航海運,http://www.mol.co.jp/,15044,0,0,1,3,
3398,7211,三菱自動車工業,自動車,http://www.mitsubishi-motors.co.jp/,19066,0,1,1,3,
3399,3960,バリューデザイン,決済処理サービス,http://valuedesign.jp/,17,-1,N/A,1,4,
3400,7519,五洋インテックス,インテリア,http://www.goyointex.co.jp/,22,-1,11,1,4,
3401,7901,マツモト,写真制作・加工・販売,http://www.matsumoto-inc.co.jp/,28,-1,0,1,4,
3402,7501,ティムコ,スポーツ用品,http://www.tiemco.co.jp/,28,-1,1,1,4,
3403,9734,精養軒,カジュアル・高級レストラン,http://www.seiyoken.co.jp/,30,-1,0,1,4,
3404,7869,日本フォームサービス,オフィス家具,http://www.forvice.co.jp/,30,-1,5,1,4,
3405,2929,ファーマフーズ,バイオテクノロジー,http://www.pharmafoods.co.jp/,35,-1,28,1,4,
3406,8709,インヴァスト証券,証券会社,http://www.invast.jp/,35,-1,N/A,1,4,
3407,3136,エコノス,リサイクルショップ,http://www.eco-nos.com/,39,-1,0,1,4,
3408,2926,篠崎屋,漬物・煮物・大豆,http://www.shinozakiya.com/,40,-1,-5,1,4,
3409,3370,フジタコーポレーション,ビデオ・CDレンタルショップ,http://www.fujitacorp.co.jp/,47,-1,-7,1,4,
